tick,timestamp,speed_ms,location_x,location_y,control_mode,collision,lane_invasion,is_avoiding
41,0.9252533912658691,4.79,91.42,7.89,autopilot,False,False,False
42,0.9473369121551514,4.8,91.53,7.89,autopilot,False,False,False
43,0.9678895473480225,4.81,91.63,7.89,autopilot,False,False,False
44,0.9885897636413574,4.82,91.73,7.89,autopilot,False,False,False
45,1.0097196102142334,4.82,91.83,7.89,autopilot,False,False,False
46,1.033785104751587,4.83,91.94,7.89,autopilot,False,False,False
47,1.0576894283294678,4.84,92.06,7.9,autopilot,False,False,False
48,1.0807294845581055,4.84,92.17,7.9,autopilot,False,False,False
49,1.1038262844085693,4.85,92.28,7.9,autopilot,False,False,False
50,1.1283137798309326,4.85,92.4,7.9,autopilot,False,False,False
51,1.1513493061065674,4.85,92.52,7.9,autopilot,False,False,False
52,1.1744146347045898,4.86,92.63,7.9,autopilot,False,False,False
53,1.1967380046844482,4.86,92.74,7.91,autopilot,False,False,False
54,1.2197811603546143,4.86,92.85,7.91,autopilot,False,False,False
55,1.2422699928283691,4.86,92.96,7.91,autopilot,False,False,False
56,1.2648649215698242,4.87,93.07,7.91,autopilot,False,False,False
57,1.287424087524414,4.87,93.18,7.91,autopilot,False,False,False
58,1.3099219799041748,4.87,93.29,7.91,autopilot,False,False,False
59,1.3324744701385498,4.87,93.4,7.92,autopilot,False,False,False
60,1.3549346923828125,4.87,93.5,7.92,autopilot,False,False,False
61,1.3769681453704834,4.87,93.61,7.92,autopilot,False,False,False
62,1.399390459060669,4.87,93.72,7.92,autopilot,False,False,False
63,1.4209723472595215,4.87,93.83,7.92,autopilot,False,False,False
64,1.4433317184448242,4.87,93.94,7.92,autopilot,False,False,False
65,1.466465711593628,4.87,94.05,7.93,autopilot,False,False,False
66,1.4889812469482422,4.87,94.16,7.93,autopilot,False,False,False
67,1.5115463733673096,4.87,94.27,7.93,autopilot,False,False,False
68,1.5331988334655762,4.87,94.38,7.93,autopilot,False,False,False
69,1.5547633171081543,4.87,94.48,7.93,autopilot,False,False,False
70,1.5767927169799805,4.87,94.59,7.93,autopilot,False,False,False
71,1.5981426239013672,4.87,94.69,7.94,autopilot,False,False,False
72,1.6189875602722168,4.87,94.79,7.94,autopilot,False,False,False
73,1.6394076347351074,4.87,94.89,7.94,autopilot,False,False,False
74,1.6599206924438477,4.87,94.99,7.94,autopilot,False,False,False
75,1.6805732250213623,4.87,95.09,7.94,autopilot,False,False,False
76,1.7049715518951416,4.87,95.21,7.94,autopilot,False,False,False
77,1.7260119915008545,4.87,95.31,7.94,autopilot,False,False,False
78,1.7476022243499756,4.87,95.42,7.95,autopilot,False,False,False
79,1.7693591117858887,4.87,95.53,7.95,autopilot,False,False,False
80,1.7925097942352295,4.87,95.64,7.95,autopilot,False,False,False
81,1.816545009613037,4.87,95.75,7.95,autopilot,False,False,False
82,1.8420779705047607,4.87,95.87,7.95,autopilot,False,False,False
83,1.8638992309570312,4.87,95.98,7.95,autopilot,False,False,False
84,1.886359453201294,4.87,96.1,7.96,autopilot,False,False,False
85,1.9088761806488037,4.87,96.21,7.96,autopilot,False,False,False
86,1.9304871559143066,4.87,96.31,7.96,autopilot,False,False,False
87,1.952852487564087,4.87,96.42,7.96,autopilot,False,False,False
88,1.9750540256500244,4.87,96.53,7.96,autopilot,False,False,False
89,1.9975149631500244,4.87,96.64,7.96,autopilot,False,False,False
90,2.020890474319458,4.87,96.75,7.97,autopilot,False,False,False
91,2.044222831726074,4.87,96.86,7.97,autopilot,False,False,False
92,2.0653414726257324,4.87,96.97,7.97,autopilot,False,False,False
93,2.08868145942688,4.87,97.08,7.97,autopilot,False,False,False
94,2.1106817722320557,4.87,97.19,7.97,autopilot,False,False,False
95,2.133227586746216,4.87,97.3,7.97,autopilot,False,False,False
96,2.155277729034424,4.87,97.41,7.98,autopilot,False,False,False
97,2.177196502685547,4.87,97.51,7.98,autopilot,False,False,False
98,2.1992757320404053,4.87,97.62,7.98,autopilot,False,False,False
99,2.2212419509887695,4.87,97.73,7.98,autopilot,False,False,False
100,2.2423183917999268,4.87,97.83,7.98,autopilot,False,False,False
101,2.2640810012817383,4.87,97.94,7.98,autopilot,False,False,False
102,2.285379648208618,4.87,98.04,7.99,autopilot,False,False,False
103,2.307199001312256,4.87,98.15,7.99,autopilot,False,False,False
104,2.3291471004486084,4.87,98.25,7.99,autopilot,False,False,False
105,2.35089373588562,4.87,98.36,7.99,autopilot,False,False,False
106,2.374756336212158,4.87,98.47,7.99,autopilot,False,False,False
107,2.397207260131836,4.87,98.59,7.99,autopilot,False,False,False
108,2.4196646213531494,4.87,98.7,7.99,autopilot,False,False,False
109,2.4416422843933105,4.87,98.8,8.0,autopilot,False,False,False
110,2.4637317657470703,4.87,98.91,8.0,autopilot,False,False,False
111,2.4843804836273193,4.87,99.01,8.0,autopilot,False,False,False
112,2.505788564682007,4.87,99.11,8.0,autopilot,False,False,False
113,2.5263116359710693,4.87,99.21,8.0,autopilot,False,False,False
114,2.550086736679077,4.87,99.33,8.0,autopilot,False,False,False
115,2.5721962451934814,4.87,99.43,8.01,autopilot,False,False,False
116,2.593323230743408,4.87,99.54,8.01,autopilot,False,False,False
117,2.614457130432129,4.87,99.65,8.01,autopilot,False,False,False
118,2.635451555252075,4.87,99.75,8.01,autopilot,False,False,False
119,2.6589770317077637,4.87,99.86,8.01,autopilot,False,False,False
120,2.6798830032348633,4.87,99.96,8.01,autopilot,False,False,False
121,2.703641891479492,4.87,100.08,8.02,autopilot,False,False,False
122,2.7275609970092773,4.87,100.19,8.02,autopilot,False,False,False
123,2.7486472129821777,4.87,100.3,8.02,autopilot,False,False,False
124,2.7700626850128174,4.87,100.4,8.02,autopilot,False,False,False
125,2.792233943939209,4.87,100.51,8.02,autopilot,False,False,False
126,2.8150463104248047,4.87,100.62,8.02,autopilot,False,False,False
127,2.8355817794799805,4.87,100.72,8.03,autopilot,False,False,False
128,2.857518434524536,4.87,100.83,8.03,autopilot,False,False,False
129,2.878960132598877,4.87,100.93,8.03,autopilot,False,False,False
130,2.900928497314453,4.87,101.04,8.03,autopilot,False,False,False
131,2.921900510787964,4.87,101.14,8.03,autopilot,False,False,False
132,2.9430041313171387,4.87,101.25,8.03,autopilot,False,False,False
133,2.964832305908203,4.87,101.35,8.03,autopilot,False,False,False
134,2.98620867729187,4.84,101.45,8.04,autopilot,False,False,False
135,3.008131980895996,4.8,101.56,8.04,autopilot,False,False,False
136,3.0307955741882324,4.73,101.67,8.04,autopilot,False,False,False
137,3.0531301498413086,4.64,101.77,8.04,autopilot,False,False,False
138,3.0747969150543213,4.53,101.87,8.04,autopilot,False,False,False
139,3.096125602722168,4.41,101.97,8.04,autopilot,False,False,False
140,3.116926908493042,4.27,102.06,8.05,autopilot,False,False,False
141,3.138841152191162,4.12,102.15,8.05,autopilot,False,False,False
142,3.1626055240631104,3.95,102.24,8.05,autopilot,False,False,False
143,3.1836915016174316,3.81,102.33,8.05,autopilot,False,False,False
144,3.2073423862457275,3.65,102.41,8.05,autopilot,False,False,False
145,3.228363275527954,3.53,102.49,8.05,autopilot,False,False,False
146,3.2521111965179443,3.4,102.57,8.05,autopilot,False,False,False
147,3.275820016860962,3.28,102.65,8.05,autopilot,False,False,False
148,3.298248052597046,3.18,102.72,8.06,autopilot,False,False,False
149,3.322072982788086,3.09,102.8,8.06,autopilot,False,False,False
150,3.3425214290618896,3.01,102.86,8.06,autopilot,False,False,False
151,3.3640904426574707,2.95,102.92,8.06,autopilot,False,False,False
152,3.385361909866333,2.88,102.99,8.06,autopilot,False,False,False
153,3.4060420989990234,2.83,103.04,8.06,autopilot,False,False,False
154,3.429291009902954,2.78,103.11,8.06,autopilot,False,False,False
155,3.450143337249756,2.74,103.17,8.06,autopilot,False,False,False
156,3.473111629486084,2.7,103.23,8.06,autopilot,False,False,False
157,3.493515968322754,2.67,103.28,8.06,autopilot,False,False,False
158,3.513885259628296,2.64,103.34,8.06,autopilot,False,False,False
159,3.536851406097412,2.61,103.4,8.07,autopilot,False,False,False
160,3.5571815967559814,2.58,103.45,8.07,autopilot,False,False,False
161,3.5781638622283936,2.56,103.5,8.07,autopilot,False,False,False
162,3.5988776683807373,2.54,103.56,8.07,autopilot,False,False,False
163,3.619276285171509,2.52,103.61,8.07,autopilot,False,False,False
164,3.642706871032715,2.49,103.67,8.07,autopilot,False,False,False
165,3.6658990383148193,2.48,103.73,8.07,autopilot,False,False,False
166,3.689328670501709,2.46,103.78,8.07,autopilot,False,False,False
167,3.7103803157806396,2.45,103.83,8.07,autopilot,False,False,False
168,3.731760263442993,2.44,103.89,8.07,autopilot,False,False,False
169,3.7526726722717285,2.43,103.94,8.07,autopilot,False,False,False
170,3.7759368419647217,2.42,103.99,8.07,autopilot,False,False,False
171,3.7978546619415283,2.41,104.05,8.07,autopilot,False,False,False
172,3.821138858795166,2.41,104.1,8.08,autopilot,False,False,False
173,3.8444669246673584,2.41,104.16,8.08,autopilot,False,False,False
174,3.865830659866333,2.4,104.21,8.08,autopilot,False,False,False
175,3.889357089996338,2.4,104.27,8.08,autopilot,False,False,False
176,3.9107468128204346,2.4,104.32,8.08,autopilot,False,False,False
177,3.931123971939087,2.4,104.37,8.08,autopilot,False,False,False
178,3.9517548084259033,2.4,104.42,8.08,autopilot,False,False,False
179,3.973209857940674,2.4,104.47,8.08,autopilot,False,False,False
180,3.9962735176086426,2.41,104.52,8.08,autopilot,False,False,False
181,4.017752408981323,2.41,104.58,8.08,autopilot,False,False,False
182,4.038678407669067,2.41,104.63,8.08,autopilot,False,False,False
183,4.059191465377808,2.41,104.68,8.08,autopilot,False,False,False
184,4.079621076583862,2.42,104.73,8.08,autopilot,False,False,False
185,4.100204706192017,2.42,104.78,8.09,autopilot,False,False,False
186,4.120549440383911,2.42,104.82,8.09,autopilot,False,False,False
187,4.141016483306885,2.43,104.87,8.09,autopilot,False,False,False
188,4.161449909210205,2.43,104.92,8.09,autopilot,False,False,False
189,4.18439507484436,2.43,104.98,8.09,autopilot,False,False,False
190,4.2082672119140625,2.44,105.04,8.09,manual,False,False,True
191,4.231485843658447,2.44,105.09,8.09,pure_pursuit,False,False,True
192,4.252200126647949,2.45,105.14,8.09,pure_pursuit,False,False,True
193,4.274032354354858,2.45,105.2,8.09,pure_pursuit,False,False,True
194,4.295163154602051,2.45,105.25,8.09,pure_pursuit,False,False,True
195,4.3158204555511475,2.45,105.3,8.08,pure_pursuit,False,False,True
196,4.336601257324219,2.45,105.35,8.08,pure_pursuit,False,False,True
197,4.35982346534729,2.45,105.41,8.07,pure_pursuit,False,False,True
198,4.381089687347412,2.45,105.46,8.06,pure_pursuit,False,False,True
199,4.403818130493164,2.45,105.51,8.05,pure_pursuit,False,False,True
200,4.425206184387207,2.45,105.56,8.04,pure_pursuit,False,False,True
201,4.447555780410767,2.45,105.61,8.02,pure_pursuit,False,False,True
202,4.469950199127197,2.44,105.66,8.0,pure_pursuit,False,False,True
203,4.491725921630859,2.44,105.71,7.98,pure_pursuit,False,False,True
204,4.513460874557495,2.43,105.76,7.96,pure_pursuit,False,False,True
205,4.535170793533325,2.42,105.81,7.94,pure_pursuit,False,False,True
206,4.557040691375732,2.4,105.85,7.92,pure_pursuit,False,False,True
207,4.57871413230896,2.39,105.89,7.89,pure_pursuit,False,False,True
208,4.601536512374878,2.37,105.93,7.86,pure_pursuit,False,False,True
209,4.623907804489136,2.35,105.97,7.83,pure_pursuit,False,False,True
210,4.646259784698486,2.35,106.01,7.8,pure_pursuit,False,True,True
211,4.666981935501099,2.35,106.05,7.77,pure_pursuit,False,True,True
212,4.688416242599487,2.37,106.08,7.74,pure_pursuit,False,True,True
213,4.711124420166016,2.38,106.11,7.7,pure_pursuit,False,True,True
214,4.7342493534088135,2.39,106.15,7.66,pure_pursuit,False,True,True
215,4.75812840461731,2.41,106.18,7.63,pure_pursuit,False,True,True
216,4.780993700027466,2.42,106.22,7.59,pure_pursuit,False,True,True
217,4.803461313247681,2.44,106.25,7.55,pure_pursuit,False,True,True
218,4.826895713806152,2.45,106.28,7.51,pure_pursuit,False,True,True
219,4.8502678871154785,2.46,106.31,7.46,pure_pursuit,False,True,True
220,4.871048450469971,2.48,106.34,7.42,pure_pursuit,False,True,True
221,4.8948893547058105,2.49,106.37,7.38,pure_pursuit,False,True,True
222,4.917844295501709,2.5,106.4,7.34,pure_pursuit,False,True,True
223,4.941202402114868,2.52,106.43,7.29,pure_pursuit,False,True,True
224,4.9645445346832275,2.53,106.46,7.24,pure_pursuit,False,True,True
225,4.985034227371216,2.54,106.48,7.2,pure_pursuit,False,True,True
226,5.0063018798828125,2.55,106.5,7.16,pure_pursuit,False,True,True
227,5.027593612670898,2.56,106.53,7.11,pure_pursuit,False,True,True
228,5.04947566986084,2.57,106.55,7.06,pure_pursuit,False,True,True
229,5.071668386459351,2.59,106.57,7.02,pure_pursuit,False,True,True
230,5.0953614711761475,2.6,106.59,6.97,pure_pursuit,False,True,True
231,5.119690418243408,2.61,106.62,6.91,pure_pursuit,False,True,True
232,5.140832424163818,2.62,106.63,6.87,pure_pursuit,False,True,True
233,5.16221022605896,2.63,106.65,6.82,pure_pursuit,False,True,True
234,5.184443712234497,2.64,106.67,6.76,pure_pursuit,False,True,True
235,5.205718040466309,2.65,106.69,6.71,pure_pursuit,False,True,True
236,5.227410316467285,2.67,106.7,6.66,pure_pursuit,False,True,True
237,5.2492451667785645,2.68,106.71,6.61,pure_pursuit,False,True,True
238,5.271463871002197,2.69,106.73,6.56,pure_pursuit,False,True,True
239,5.293193817138672,2.7,106.74,6.5,pure_pursuit,False,True,True
240,5.3150553703308105,2.71,106.75,6.45,pure_pursuit,False,True,True
241,5.337414979934692,2.72,106.76,6.4,pure_pursuit,False,True,True
242,5.360341310501099,2.73,106.77,6.34,pure_pursuit,False,True,True
243,5.383664131164551,2.76,106.78,6.28,autopilot,False,True,False
244,5.406877040863037,2.81,106.79,6.22,autopilot,False,True,False
245,5.4309117794036865,2.86,106.8,6.16,autopilot,False,True,False
246,5.452011346817017,2.91,106.81,6.1,autopilot,False,True,False
247,5.473675727844238,2.96,106.83,6.04,autopilot,False,True,False
248,5.495879650115967,3.0,106.85,5.98,autopilot,False,True,False
249,5.520771503448486,3.05,106.88,5.91,autopilot,False,True,False
250,5.545019149780273,3.09,106.92,5.84,autopilot,False,True,False
251,5.56537652015686,3.12,106.95,5.79,autopilot,False,True,False
252,5.590542316436768,3.16,106.99,5.72,autopilot,False,True,False
253,5.611297845840454,3.19,107.02,5.67,autopilot,False,True,False
254,5.631900310516357,3.22,107.06,5.61,autopilot,False,True,False
255,5.656636714935303,3.26,107.11,5.55,autopilot,False,True,False
256,5.681548595428467,3.3,107.16,5.49,autopilot,False,True,False
257,5.70247220993042,3.32,107.2,5.45,autopilot,False,True,False
258,5.7264463901519775,3.36,107.26,5.38,autopilot,False,True,False
259,5.747592449188232,3.39,107.31,5.33,autopilot,False,True,False
260,5.768378973007202,3.42,107.37,5.28,autopilot,False,True,False
261,5.789296627044678,3.44,107.42,5.23,autopilot,False,True,False
262,5.815771579742432,3.46,107.48,5.19,autopilot,False,True,False
263,5.838970422744751,3.48,107.55,5.13,autopilot,False,True,False
264,5.863789319992065,3.49,107.62,5.09,autopilot,False,True,False
265,5.886850833892822,3.5,107.69,5.04,autopilot,False,True,False
266,5.910400867462158,3.52,107.76,5.01,autopilot,False,True,False
267,5.93268346786499,3.56,107.83,4.97,autopilot,False,True,False
268,5.954751491546631,3.6,107.9,4.94,autopilot,False,True,False
269,5.976534128189087,3.64,107.97,4.92,autopilot,False,True,False
270,5.998550176620483,3.69,108.04,4.89,autopilot,False,True,False
271,6.020230770111084,3.73,108.12,4.86,autopilot,False,True,False
272,6.041843891143799,3.78,108.19,4.84,autopilot,False,True,False
273,6.063948631286621,3.82,108.27,4.81,autopilot,False,True,False
274,6.085611581802368,3.87,108.35,4.79,autopilot,False,True,False
275,6.10770320892334,3.91,108.42,4.77,autopilot,False,True,False
276,6.128743648529053,3.96,108.5,4.76,autopilot,False,True,False
277,6.149321794509888,4.0,108.58,4.74,autopilot,False,True,False
278,6.169941425323486,4.04,108.66,4.73,autopilot,False,True,False
279,6.193037509918213,4.08,108.75,4.71,autopilot,False,True,False
280,6.215234279632568,4.13,108.84,4.7,autopilot,False,True,False
281,6.237231731414795,4.17,108.92,4.69,autopilot,False,True,False
282,6.2579755783081055,4.2,109.01,4.68,autopilot,False,True,False
283,6.278525352478027,4.24,109.09,4.68,autopilot,False,True,False
284,6.299629211425781,4.27,109.18,4.68,autopilot,False,True,False
285,6.320128917694092,4.3,109.26,4.67,autopilot,False,True,False
286,6.343086242675781,4.34,109.36,4.68,autopilot,False,True,False
287,6.3651206493377686,4.37,109.45,4.68,autopilot,False,True,False
288,6.388197660446167,4.4,109.55,4.69,autopilot,False,True,False
289,6.410306453704834,4.45,109.64,4.69,autopilot,False,True,False
290,6.4323389530181885,4.51,109.74,4.7,autopilot,False,True,False
291,6.455448389053345,4.57,109.84,4.71,autopilot,False,True,False
292,6.477100610733032,4.62,109.94,4.72,autopilot,False,True,False
293,6.499196529388428,4.66,110.04,4.73,autopilot,False,True,False
294,6.520809650421143,4.7,110.13,4.74,autopilot,False,True,False
295,6.541950464248657,4.74,110.23,4.75,autopilot,False,True,False
296,6.562939643859863,4.76,110.33,4.76,autopilot,False,True,False
297,6.584104299545288,4.79,110.43,4.77,autopilot,False,True,False
298,6.606425523757935,4.81,110.54,4.78,autopilot,False,True,False
299,6.62783670425415,4.83,110.64,4.79,autopilot,False,True,False
300,6.6499059200286865,4.84,110.74,4.8,autopilot,False,True,False
301,6.671024560928345,4.85,110.84,4.81,autopilot,False,True,False
302,6.69827938079834,4.86,110.95,4.83,autopilot,False,True,False
303,6.720300912857056,4.87,111.08,4.85,autopilot,False,True,False
304,6.743687868118286,4.88,111.19,4.87,autopilot,False,True,False
305,6.766576528549194,4.88,111.3,4.89,autopilot,False,True,False
306,6.787240266799927,4.89,111.39,4.91,autopilot,False,True,False
307,6.808995723724365,4.89,111.48,4.92,autopilot,False,True,False
308,6.829575538635254,4.9,111.6,4.95,autopilot,False,True,False
309,6.851268291473389,4.9,111.7,4.97,autopilot,False,True,False
310,6.873264312744141,4.91,111.8,4.99,autopilot,False,True,False
311,6.894976615905762,4.91,111.91,5.02,autopilot,False,True,False
312,6.916085243225098,4.92,112.01,5.04,autopilot,False,True,False
313,6.93735408782959,4.92,112.11,5.07,autopilot,False,True,False
314,6.958432912826538,4.93,112.21,5.09,autopilot,False,True,False
315,6.979386806488037,4.93,112.31,5.11,autopilot,False,True,False
316,7.001434803009033,4.93,112.41,5.14,autopilot,False,True,False
317,7.023812294006348,4.93,112.52,5.17,autopilot,False,True,False
318,7.045984506607056,4.93,112.63,5.19,autopilot,False,True,False
319,7.067957639694214,4.93,112.73,5.21,autopilot,False,True,False
320,7.089175701141357,4.93,112.83,5.24,autopilot,False,True,False
321,7.110839366912842,4.93,112.94,5.26,autopilot,False,True,False
322,7.132802963256836,4.93,113.04,5.28,autopilot,False,True,False
323,7.15437126159668,4.93,113.15,5.3,autopilot,False,True,False
324,7.176169395446777,4.92,113.25,5.33,autopilot,False,True,False
325,7.197923898696899,4.92,113.36,5.35,autopilot,False,True,False
326,7.218748092651367,4.92,113.46,5.37,autopilot,False,True,False
327,7.240036249160767,4.91,113.56,5.38,autopilot,False,True,False
328,7.260803699493408,4.91,113.66,5.4,autopilot,False,True,False
329,7.282230854034424,4.91,113.77,5.42,autopilot,False,True,False
330,7.303020477294922,4.9,113.87,5.44,autopilot,False,True,False
331,7.323843002319336,4.9,113.97,5.45,autopilot,False,True,False
332,7.34575891494751,4.9,114.07,5.47,autopilot,False,True,False
333,7.366907119750977,4.9,114.18,5.48,autopilot,False,True,False
334,7.387682676315308,4.89,114.28,5.5,autopilot,False,True,False
335,7.408937692642212,4.89,114.38,5.51,autopilot,False,True,False
336,7.429727792739868,4.89,114.48,5.53,autopilot,False,True,False
337,7.452871322631836,4.89,114.59,5.54,autopilot,False,True,False
338,7.473711729049683,4.89,114.7,5.56,autopilot,False,True,False
339,7.494505882263184,4.89,114.8,5.57,autopilot,False,True,False
340,7.518129348754883,4.88,114.91,5.58,autopilot,False,True,False
341,7.540995836257935,4.88,115.02,5.6,autopilot,False,True,False
342,7.56337571144104,4.88,115.13,5.61,autopilot,False,True,False
343,7.586069583892822,4.88,115.24,5.62,autopilot,False,True,False
344,7.609344959259033,4.88,115.35,5.63,autopilot,False,True,False
345,7.6314051151275635,4.88,115.46,5.64,autopilot,False,True,False
346,7.653532266616821,4.88,115.57,5.65,autopilot,False,True,False
347,7.675516843795776,4.88,115.67,5.67,autopilot,False,True,False
348,7.700500726699829,4.88,115.77,5.67,autopilot,False,True,False
349,7.723100185394287,4.88,115.9,5.69,autopilot,False,True,False
350,7.744221210479736,4.88,116.01,5.7,autopilot,False,True,False
351,7.767764329910278,4.88,116.12,5.71,autopilot,False,True,False
352,7.788957357406616,4.87,116.22,5.72,autopilot,False,True,False
353,7.81078577041626,4.87,116.31,5.72,autopilot,False,True,False
354,7.834165573120117,4.83,116.44,5.74,autopilot,False,True,False
355,7.857532501220703,4.77,116.55,5.74,autopilot,False,True,False
356,7.880083084106445,4.69,116.66,5.75,autopilot,False,True,False
357,7.9007790088653564,4.6,116.76,5.76,autopilot,False,True,False
358,7.924546718597412,4.47,116.86,5.77,autopilot,False,True,False
359,7.947232961654663,4.33,116.96,5.77,autopilot,False,True,False
360,7.970454692840576,4.17,117.06,5.78,autopilot,False,True,False
361,7.993258953094482,4.0,117.15,5.78,autopilot,False,True,False
362,8.017207860946655,3.83,117.25,5.78,autopilot,False,True,False
363,8.037711381912231,3.7,117.32,5.79,autopilot,False,True,False
364,8.061166524887085,3.55,117.41,5.79,autopilot,False,True,False
365,8.083544492721558,3.42,117.49,5.79,autopilot,False,True,False
366,8.106518983840942,3.31,117.56,5.78,autopilot,False,True,False
367,8.128489971160889,3.2,117.63,5.78,autopilot,False,True,False
368,8.150075912475586,3.11,117.7,5.78,autopilot,False,True,False
369,8.172481536865234,3.03,117.77,5.77,autopilot,False,True,False
370,8.19588327407837,2.95,117.84,5.77,autopilot,False,True,False
371,8.21842646598816,2.89,117.9,5.76,autopilot,False,True,False
372,8.240417957305908,2.83,117.97,5.76,autopilot,False,True,False
373,8.26230239868164,2.78,118.03,5.75,autopilot,False,True,False
374,8.284842491149902,2.74,118.09,5.75,autopilot,False,True,False
375,8.307397365570068,2.7,118.15,5.74,autopilot,False,True,False
376,8.330651760101318,2.67,118.21,5.74,autopilot,False,True,False
377,8.351975440979004,2.64,118.27,5.73,autopilot,False,True,False
378,8.373318195343018,2.61,118.33,5.72,autopilot,False,True,False
379,8.39384150505066,2.58,118.38,5.72,autopilot,False,True,False
380,8.41723895072937,2.56,118.44,5.71,autopilot,False,True,False
381,8.438257217407227,2.53,118.49,5.71,autopilot,False,True,False
382,8.462093591690063,2.51,118.54,5.7,autopilot,False,True,False
383,8.483027458190918,2.49,118.6,5.69,autopilot,False,True,False
384,8.506636381149292,2.48,118.65,5.69,autopilot,False,True,False
385,8.52799916267395,2.46,118.71,5.68,autopilot,False,True,False
386,8.549180507659912,2.45,118.76,5.68,autopilot,False,True,False
387,8.56960129737854,2.44,118.81,5.67,autopilot,False,True,False
388,8.590584516525269,2.43,118.86,5.67,autopilot,False,True,False
389,8.611180543899536,2.43,118.91,5.66,autopilot,False,True,False
390,8.631657361984253,2.42,118.96,5.65,autopilot,False,True,False
391,8.654518842697144,2.41,119.02,5.65,autopilot,False,True,False
392,8.677955389022827,2.41,119.07,5.64,autopilot,False,True,False
393,8.701213836669922,2.41,119.13,5.64,autopilot,False,True,False
394,8.724024772644043,2.41,119.18,5.63,autopilot,False,True,False
395,8.74500036239624,2.41,119.24,5.63,autopilot,False,True,False
396,8.765857219696045,2.41,119.28,5.62,autopilot,False,True,False
397,8.786831140518188,2.41,119.33,5.62,autopilot,False,True,False
398,8.810236692428589,2.41,119.38,5.62,autopilot,False,True,False
399,8.832434892654419,2.41,119.44,5.61,autopilot,False,True,False
400,8.854371786117554,2.41,119.5,5.61,autopilot,False,True,False
401,8.875906705856323,2.41,119.55,5.6,autopilot,False,True,False
402,8.897048473358154,2.42,119.6,5.6,autopilot,False,True,False
403,8.917970657348633,2.42,119.65,5.59,autopilot,False,True,False
404,8.939058780670166,2.42,119.7,5.59,autopilot,False,True,False
405,8.960240125656128,2.42,119.75,5.59,autopilot,False,True,False
406,8.981234788894653,2.43,119.8,5.58,autopilot,False,True,False
407,9.001782894134521,2.43,119.85,5.58,autopilot,False,True,False
408,9.022476434707642,2.44,119.9,5.57,autopilot,False,True,False
409,9.043426275253296,2.44,119.95,5.57,autopilot,False,True,False
410,9.06459903717041,2.44,120.01,5.57,autopilot,False,True,False
411,9.085617065429688,2.45,120.06,5.56,autopilot,False,True,False
412,9.108665943145752,2.45,120.11,5.56,autopilot,False,True,False
