tick,timestamp,speed_ms,location_x,location_y,control_mode,collision,lane_invasion,is_avoiding
225,4.8219475746154785,2.43,-74.68,-114.47,autopilot,False,False,False
226,4.842491626739502,2.43,-74.68,-114.52,autopilot,False,False,False
227,4.864436149597168,2.44,-74.68,-114.57,autopilot,False,False,False
228,4.885915756225586,2.44,-74.68,-114.62,autopilot,False,False,False
229,4.9069201946258545,2.44,-74.68,-114.67,autopilot,False,False,False
230,4.929136037826538,2.45,-74.68,-114.72,autopilot,False,False,False
231,4.9501566886901855,2.45,-74.68,-114.78,autopilot,False,False,False
232,4.97206974029541,2.45,-74.68,-114.83,autopilot,False,False,False
233,4.993558883666992,2.46,-74.68,-114.89,autopilot,False,False,False
234,5.014345169067383,2.46,-74.68,-114.94,manual,False,False,True
235,5.035766124725342,2.46,-74.68,-114.99,pure_pursuit,False,False,True
236,5.0575852394104,2.46,-74.68,-115.04,pure_pursuit,False,False,True
237,5.078721046447754,2.46,-74.68,-115.09,pure_pursuit,False,False,True
238,5.100312232971191,2.46,-74.69,-115.15,pure_pursuit,False,False,True
239,5.120866775512695,2.46,-74.69,-115.2,pure_pursuit,False,False,True
240,5.141610145568848,2.46,-74.7,-115.25,pure_pursuit,False,False,True
241,5.162522792816162,2.46,-74.71,-115.3,pure_pursuit,False,False,True
242,5.1837098598480225,2.46,-74.72,-115.35,pure_pursuit,False,False,True
243,5.204544544219971,2.46,-74.73,-115.4,pure_pursuit,False,False,True
244,5.225903749465942,2.45,-74.74,-115.45,pure_pursuit,False,False,True
245,5.246747970581055,2.45,-74.75,-115.5,pure_pursuit,False,False,True
246,5.267850875854492,2.44,-74.77,-115.55,pure_pursuit,False,False,True
247,5.289600372314453,2.43,-74.79,-115.59,pure_pursuit,False,False,True
248,5.310953140258789,2.42,-74.81,-115.64,pure_pursuit,False,False,True
249,5.332561731338501,2.41,-74.83,-115.69,pure_pursuit,False,False,True
250,5.354143857955933,2.4,-74.86,-115.73,pure_pursuit,False,False,True
251,5.375457763671875,2.38,-74.88,-115.77,pure_pursuit,False,False,True
252,5.396313667297363,2.37,-74.91,-115.81,pure_pursuit,False,False,True
253,5.418148517608643,2.34,-74.94,-115.85,pure_pursuit,False,False,True
254,5.440396547317505,2.33,-74.97,-115.89,pure_pursuit,False,True,True
255,5.461155652999878,2.34,-75.0,-115.92,pure_pursuit,False,False,True
256,5.482915639877319,2.34,-75.03,-115.95,pure_pursuit,False,False,True
257,5.504237413406372,2.35,-75.06,-115.98,pure_pursuit,False,False,True
258,5.525745630264282,2.37,-75.1,-116.02,pure_pursuit,False,False,True
259,5.546699523925781,2.38,-75.13,-116.05,pure_pursuit,False,False,True
260,5.568661451339722,2.39,-75.17,-116.08,pure_pursuit,False,False,True
261,5.590969085693359,2.4,-75.21,-116.11,pure_pursuit,False,False,True
262,5.612507343292236,2.42,-75.25,-116.14,pure_pursuit,False,False,True
263,5.63568377494812,2.43,-75.29,-116.17,pure_pursuit,False,False,True
264,5.656367063522339,2.44,-75.33,-116.2,pure_pursuit,False,False,True
265,5.67793869972229,2.45,-75.37,-116.22,pure_pursuit,False,False,True
266,5.700962066650391,2.46,-75.41,-116.25,pure_pursuit,False,False,True
267,5.721587181091309,2.48,-75.45,-116.28,pure_pursuit,False,False,True
268,5.741953134536743,2.49,-75.49,-116.3,pure_pursuit,False,False,True
269,5.762807846069336,2.5,-75.53,-116.33,pure_pursuit,False,False,True
270,5.783586502075195,2.51,-75.57,-116.35,pure_pursuit,False,False,True
271,5.8044962882995605,2.52,-75.61,-116.37,pure_pursuit,False,False,True
272,5.826697111129761,2.53,-75.66,-116.4,pure_pursuit,False,False,True
273,5.848352432250977,2.54,-75.71,-116.42,pure_pursuit,False,False,True
274,5.86993932723999,2.55,-75.75,-116.44,pure_pursuit,False,False,True
275,5.8908421993255615,2.56,-75.8,-116.46,pure_pursuit,False,False,True
276,5.913142442703247,2.58,-75.85,-116.48,pure_pursuit,False,False,True
277,5.934382200241089,2.59,-75.9,-116.5,pure_pursuit,False,False,True
278,5.956355810165405,2.6,-75.95,-116.51,pure_pursuit,False,True,True
279,5.977514743804932,2.61,-75.99,-116.53,pure_pursuit,False,False,True
280,5.998538970947266,2.62,-76.04,-116.55,pure_pursuit,False,False,True
281,6.019664764404297,2.63,-76.09,-116.56,pure_pursuit,False,False,True
282,6.04092812538147,2.64,-76.14,-116.57,pure_pursuit,False,False,True
283,6.06203818321228,2.65,-76.19,-116.59,pure_pursuit,False,False,True
284,6.0839128494262695,2.66,-76.25,-116.6,pure_pursuit,False,False,True
285,6.104557275772095,2.67,-76.3,-116.61,pure_pursuit,False,False,True
286,6.126418590545654,2.68,-76.35,-116.62,pure_pursuit,False,False,True
287,6.147434711456299,2.69,-76.4,-116.62,pure_pursuit,False,False,True
288,6.168060541152954,2.7,-76.45,-116.63,pure_pursuit,False,False,True
289,6.189649343490601,2.73,-76.51,-116.64,autopilot,False,False,False
290,6.210096120834351,2.77,-76.56,-116.65,autopilot,False,False,False
291,6.231828212738037,2.82,-76.61,-116.66,autopilot,False,False,False
292,6.252209186553955,2.87,-76.67,-116.67,autopilot,False,False,False
293,6.273010969161987,2.91,-76.73,-116.68,autopilot,False,False,False
294,6.293266296386719,2.95,-76.78,-116.7,autopilot,False,False,False
295,6.314261436462402,3.0,-76.84,-116.72,autopilot,False,False,False
296,6.334927320480347,3.03,-76.89,-116.75,autopilot,False,False,False
297,6.35654616355896,3.06,-76.95,-116.77,autopilot,False,False,False
298,6.377565145492554,3.09,-77.01,-116.8,autopilot,False,False,False
299,6.39835524559021,3.12,-77.07,-116.84,autopilot,False,False,False
300,6.41888427734375,3.15,-77.12,-116.87,autopilot,False,False,False
301,6.439505577087402,3.18,-77.17,-116.91,autopilot,False,False,False
302,6.460448265075684,3.22,-77.23,-116.95,autopilot,False,False,False
303,6.481367349624634,3.25,-77.28,-116.99,autopilot,False,False,False
304,6.502192258834839,3.28,-77.33,-117.03,autopilot,False,False,False
305,6.5230631828308105,3.31,-77.38,-117.08,autopilot,False,True,False
306,6.544066429138184,3.33,-77.44,-117.13,autopilot,False,False,False
307,6.5648884773254395,3.36,-77.48,-117.18,autopilot,False,False,False
308,6.585784196853638,3.38,-77.53,-117.23,autopilot,False,False,False
309,6.606027126312256,3.4,-77.58,-117.28,autopilot,False,False,False
310,6.626848936080933,3.41,-77.62,-117.33,autopilot,False,False,False
311,6.647212505340576,3.43,-77.66,-117.39,autopilot,False,False,False
312,6.668832302093506,3.44,-77.7,-117.45,autopilot,False,True,False
313,6.689560890197754,3.44,-77.74,-117.5,autopilot,False,False,False
314,6.710731744766235,3.46,-77.77,-117.57,autopilot,False,False,False
315,6.732746839523315,3.49,-77.8,-117.63,autopilot,False,False,False
316,6.753312110900879,3.52,-77.84,-117.69,autopilot,False,False,False
317,6.774378776550293,3.56,-77.86,-117.76,autopilot,False,False,False
318,6.795545816421509,3.59,-77.89,-117.83,autopilot,False,False,False
319,6.816082239151001,3.6,-77.92,-117.89,autopilot,False,False,False
320,6.8367249965667725,3.59,-77.94,-117.96,autopilot,False,False,False
321,6.857100009918213,3.55,-77.96,-118.02,autopilot,False,False,False
322,6.87814474105835,3.49,-77.98,-118.09,autopilot,False,False,False
323,6.899219989776611,3.41,-78.0,-118.16,autopilot,False,False,False
324,6.919763088226318,3.31,-78.02,-118.22,autopilot,False,False,False
325,6.9410529136657715,3.18,-78.04,-118.29,autopilot,False,False,False
326,6.962990999221802,3.05,-78.05,-118.35,autopilot,False,False,False
327,6.983608961105347,2.91,-78.06,-118.41,autopilot,False,False,False
328,7.004024982452393,2.78,-78.07,-118.46,autopilot,False,False,False
329,7.024929046630859,2.63,-78.08,-118.52,autopilot,False,False,False
330,7.0470871925354,2.49,-78.08,-118.57,autopilot,False,False,False
331,7.067915678024292,2.33,-78.09,-118.62,autopilot,False,False,False
332,7.088510751724243,2.18,-78.09,-118.66,autopilot,False,False,False
333,7.110659837722778,2.02,-78.1,-118.7,autopilot,False,False,False
334,7.130904197692871,1.87,-78.1,-118.74,autopilot,False,False,False
335,7.152364253997803,1.72,-78.1,-118.78,autopilot,False,False,False
336,7.17317533493042,1.56,-78.1,-118.81,autopilot,False,False,False
337,7.195146083831787,1.4,-78.1,-118.84,autopilot,False,False,False
338,7.217057466506958,1.25,-78.1,-118.87,autopilot,False,False,False
339,7.238869667053223,1.1,-78.1,-118.89,autopilot,False,False,False
340,7.259743928909302,0.94,-78.1,-118.91,autopilot,False,False,False
341,7.280855655670166,0.79,-78.1,-118.93,autopilot,False,False,False
342,7.3021416664123535,0.63,-78.1,-118.94,autopilot,False,False,False
343,7.323503732681274,0.48,-78.1,-118.96,autopilot,False,False,False
344,7.345312833786011,0.32,-78.1,-118.96,autopilot,False,False,False
345,7.366825342178345,0.1,-78.1,-118.97,autopilot,False,False,False
346,7.3886802196502686,0.0,-78.1,-118.97,autopilot,False,False,False
347,7.408938407897949,0.0,-78.1,-118.97,autopilot,False,False,False
348,7.429462909698486,0.0,-78.1,-118.97,autopilot,False,False,False
349,7.451645374298096,0.0,-78.1,-118.97,autopilot,False,False,False
350,7.473336219787598,0.0,-78.1,-118.97,autopilot,False,False,False
351,7.4950852394104,0.0,-78.1,-118.97,autopilot,False,False,False
352,7.51671838760376,0.0,-78.1,-118.97,autopilot,False,False,False
353,7.53812050819397,0.0,-78.1,-118.97,autopilot,False,False,False
354,7.55901837348938,0.0,-78.1,-118.97,autopilot,False,False,False
355,7.579955816268921,0.0,-78.1,-118.97,autopilot,False,False,False
356,7.600411653518677,0.0,-78.1,-118.97,autopilot,False,False,False
357,7.621473550796509,0.0,-78.1,-118.97,autopilot,False,False,False
358,7.6420698165893555,0.0,-78.1,-118.97,autopilot,False,False,False
359,7.664032936096191,0.0,-78.1,-118.97,autopilot,False,False,False
360,7.685060262680054,0.0,-78.1,-118.97,autopilot,False,False,False
361,7.705511093139648,0.0,-78.1,-118.97,autopilot,False,False,False
362,7.726048946380615,0.0,-78.1,-118.97,autopilot,False,False,False
363,7.746868848800659,0.0,-78.1,-118.97,autopilot,False,False,False
364,7.767237186431885,0.0,-78.1,-118.97,autopilot,False,False,False
365,7.789206266403198,0.0,-78.1,-118.97,autopilot,False,False,False
366,7.8104002475738525,0.0,-78.1,-118.97,autopilot,False,False,False
367,7.832101345062256,0.0,-78.1,-118.97,autopilot,False,False,False
368,7.852440595626831,0.0,-78.1,-118.97,autopilot,False,False,False
369,7.873816013336182,0.0,-78.1,-118.97,autopilot,False,False,False
370,7.894113302230835,0.0,-78.1,-118.97,autopilot,False,False,False
371,7.914332866668701,0.0,-78.1,-118.97,autopilot,False,False,False
372,7.935546398162842,0.0,-78.1,-118.97,autopilot,False,False,False
373,7.957130670547485,0.0,-78.1,-118.97,autopilot,False,False,False
374,7.978896379470825,0.0,-78.1,-118.97,autopilot,False,False,False
375,8.001054763793945,0.0,-78.1,-118.97,autopilot,False,False,False
376,8.022888898849487,0.0,-78.1,-118.97,autopilot,False,False,False
377,8.044587135314941,0.0,-78.1,-118.97,autopilot,False,False,False
378,8.066397428512573,0.0,-78.1,-118.97,autopilot,False,False,False
379,8.087740898132324,0.0,-78.1,-118.97,autopilot,False,False,False
380,8.108076095581055,0.0,-78.1,-118.97,autopilot,False,False,False
381,8.1287260055542,0.0,-78.1,-118.97,autopilot,False,False,False
382,8.149587154388428,0.0,-78.1,-118.97,autopilot,False,False,False
383,8.170095920562744,0.0,-78.1,-118.97,autopilot,False,False,False
384,8.190587997436523,0.0,-78.1,-118.97,autopilot,False,False,False
385,8.212524175643921,0.0,-78.1,-118.97,autopilot,False,False,False
386,8.234288692474365,0.0,-78.1,-118.97,autopilot,False,False,False
387,8.256300210952759,0.0,-78.1,-118.97,autopilot,False,False,False
388,8.277499198913574,0.0,-78.1,-118.97,autopilot,False,False,False
