tick,timestamp,speed_ms,location_x,location_y,control_mode,collision,lane_invasion,is_avoiding
46,1.006800889968872,4.83,21.26,-193.47,autopilot,False,False,False
47,1.027914047241211,4.83,21.36,-193.47,autopilot,False,False,False
48,1.049727201461792,4.84,21.47,-193.46,autopilot,False,False,False
49,1.0721547603607178,4.84,21.58,-193.46,autopilot,False,False,False
50,1.0947299003601074,4.85,21.69,-193.46,autopilot,False,False,False
51,1.1151697635650635,4.85,21.79,-193.46,autopilot,False,False,False
52,1.1397573947906494,4.85,21.91,-193.45,autopilot,False,False,False
53,1.164931297302246,4.86,22.03,-193.45,autopilot,False,False,False
54,1.1904897689819336,4.86,22.15,-193.45,autopilot,False,False,False
55,1.2116410732269287,4.86,22.26,-193.44,autopilot,False,False,False
56,1.2364964485168457,4.86,22.38,-193.44,autopilot,False,False,False
57,1.2612886428833008,4.87,22.5,-193.44,autopilot,False,False,False
58,1.2859902381896973,4.87,22.62,-193.43,autopilot,False,False,False
59,1.3064262866973877,4.87,22.72,-193.43,autopilot,False,False,False
60,1.326859474182129,4.87,22.82,-193.43,autopilot,False,False,False
61,1.3473150730133057,4.87,22.92,-193.43,autopilot,False,False,False
62,1.3677022457122803,4.87,23.02,-193.42,autopilot,False,False,False
63,1.3882472515106201,4.87,23.12,-193.42,autopilot,False,False,False
64,1.412536859512329,4.87,23.24,-193.42,autopilot,False,False,False
65,1.4370307922363281,4.87,23.35,-193.42,autopilot,False,False,False
66,1.4579663276672363,4.87,23.45,-193.41,autopilot,False,False,False
67,1.4834136962890625,4.87,23.58,-193.41,autopilot,False,False,False
68,1.5081889629364014,4.87,23.7,-193.41,autopilot,False,False,False
69,1.5332307815551758,4.87,23.82,-193.4,autopilot,False,False,False
70,1.558706521987915,4.87,23.95,-193.4,autopilot,False,False,False
71,1.5829384326934814,4.87,24.07,-193.4,autopilot,False,False,False
72,1.6070239543914795,4.87,24.18,-193.4,autopilot,False,False,False
73,1.6318895816802979,4.87,24.3,-193.39,autopilot,False,False,False
74,1.65663743019104,4.87,24.43,-193.39,autopilot,False,False,False
75,1.6805360317230225,4.87,24.53,-193.39,autopilot,False,False,False
76,1.7056293487548828,4.87,24.66,-193.38,autopilot,False,False,False
77,1.730177640914917,4.87,24.78,-193.38,autopilot,False,False,False
78,1.7552382946014404,4.87,24.91,-193.38,autopilot,False,False,False
79,1.7792794704437256,4.87,25.03,-193.37,autopilot,False,False,False
80,1.8035802841186523,4.87,25.14,-193.37,autopilot,False,False,False
81,1.8273553848266602,4.87,25.26,-193.37,autopilot,False,False,False
82,1.8516812324523926,4.87,25.37,-193.37,autopilot,False,False,False
83,1.872962236404419,4.87,25.48,-193.36,autopilot,False,False,False
84,1.8994622230529785,4.86,25.6,-193.36,autopilot,False,False,False
85,1.920250654220581,4.84,25.71,-193.36,autopilot,False,False,False
86,1.9457371234893799,4.78,25.83,-193.35,autopilot,False,False,False
87,1.9662389755249023,4.71,25.93,-193.35,autopilot,False,False,False
88,1.9899852275848389,4.61,26.04,-193.35,autopilot,False,False,False
89,2.0137500762939453,4.51,26.15,-193.35,autopilot,False,False,False
90,2.03442120552063,4.42,26.24,-193.34,autopilot,False,False,False
91,2.0598883628845215,4.33,26.33,-193.34,autopilot,False,False,False
92,2.081912040710449,4.22,26.44,-193.34,autopilot,False,False,False
93,2.1059980392456055,4.12,26.55,-193.34,autopilot,False,False,False
94,2.130234479904175,4.03,26.64,-193.33,autopilot,False,False,False
95,2.1550371646881104,3.94,26.74,-193.33,autopilot,False,False,False
96,2.1792094707489014,3.86,26.83,-193.33,autopilot,False,False,False
97,2.201714038848877,3.79,26.92,-193.33,autopilot,False,False,False
98,2.2263638973236084,3.72,27.01,-193.32,autopilot,False,False,False
99,2.2513587474823,3.65,27.11,-193.32,autopilot,False,False,False
100,2.275845766067505,3.59,27.19,-193.32,autopilot,False,False,False
101,2.3001227378845215,3.54,27.28,-193.32,autopilot,False,False,False
102,2.3246586322784424,3.49,27.37,-193.32,autopilot,False,False,False
103,2.349358320236206,3.45,27.45,-193.31,autopilot,False,False,False
104,2.370012044906616,3.41,27.52,-193.31,autopilot,False,False,False
105,2.394132137298584,3.37,27.6,-193.31,autopilot,False,False,False
106,2.41831111907959,3.33,27.69,-193.31,autopilot,False,False,False
107,2.4418585300445557,3.3,27.76,-193.31,autopilot,False,False,False
108,2.4662179946899414,3.26,27.84,-193.3,autopilot,False,False,False
109,2.4907665252685547,3.23,27.92,-193.3,autopilot,False,False,False
110,2.5151453018188477,3.2,28.0,-193.3,autopilot,False,False,False
111,2.5367374420166016,3.18,28.07,-193.3,autopilot,False,False,False
112,2.5616676807403564,3.16,28.15,-193.3,autopilot,False,False,False
113,2.5858242511749268,3.14,28.22,-193.29,autopilot,False,False,False
114,2.610873222351074,3.12,28.3,-193.29,autopilot,False,False,False
115,2.6350533962249756,3.11,28.38,-193.29,autopilot,False,False,False
116,2.659634590148926,3.1,28.45,-193.29,autopilot,False,False,False
117,2.684454917907715,3.09,28.53,-193.29,autopilot,False,False,False
118,2.707674503326416,3.08,28.6,-193.28,autopilot,False,False,False
119,2.731552839279175,3.07,28.68,-193.28,autopilot,False,False,False
120,2.754695415496826,3.07,28.75,-193.28,autopilot,False,False,False
121,2.7787997722625732,3.06,28.82,-193.28,autopilot,False,False,False
122,2.8038480281829834,3.06,28.9,-193.28,autopilot,False,False,False
123,2.8247101306915283,3.06,28.96,-193.28,autopilot,False,False,False
124,2.8460757732391357,3.06,29.03,-193.27,autopilot,False,False,False
125,2.8706881999969482,3.06,29.1,-193.27,autopilot,False,False,False
126,2.8953170776367188,3.06,29.18,-193.27,autopilot,False,False,False
127,2.92049241065979,3.06,29.25,-193.27,autopilot,False,False,False
128,2.9449234008789062,3.07,29.33,-193.27,autopilot,False,False,False
129,2.9692413806915283,3.07,29.4,-193.26,autopilot,False,False,False
130,2.9932971000671387,3.08,29.48,-193.26,autopilot,False,False,False
131,3.0171687602996826,3.08,29.55,-193.26,autopilot,False,False,False
132,3.0381829738616943,3.08,29.61,-193.26,autopilot,False,False,False
133,3.0643107891082764,3.09,29.68,-193.26,autopilot,False,False,False
134,3.0870301723480225,3.07,29.76,-193.26,autopilot,False,False,False
135,3.110822916030884,3.04,29.84,-193.25,autopilot,False,False,False
136,3.135270833969116,3.01,29.91,-193.25,autopilot,False,False,False
137,3.158964157104492,2.97,29.99,-193.25,autopilot,False,False,False
138,3.182331085205078,2.94,30.05,-193.25,autopilot,False,False,False
139,3.2034687995910645,2.91,30.11,-193.25,autopilot,False,False,False
140,3.2276809215545654,2.88,30.18,-193.24,autopilot,False,False,False
141,3.252540349960327,2.84,30.26,-193.24,autopilot,False,False,False
142,3.277090072631836,2.81,30.32,-193.24,autopilot,False,False,False
143,3.3016905784606934,2.78,30.39,-193.24,autopilot,False,False,False
144,3.3254806995391846,2.75,30.46,-193.24,autopilot,False,False,False
145,3.350105047225952,2.72,30.53,-193.24,autopilot,False,False,False
146,3.3745744228363037,2.69,30.59,-193.23,autopilot,False,False,False
147,3.399951696395874,2.67,30.66,-193.23,autopilot,False,False,False
148,3.4226763248443604,2.64,30.72,-193.23,autopilot,False,False,False
149,3.446333646774292,2.62,30.78,-193.23,autopilot,False,False,False
150,3.4701788425445557,2.6,30.85,-193.23,autopilot,False,False,False
151,3.493427276611328,2.58,30.91,-193.23,autopilot,False,False,False
152,3.51763916015625,2.57,30.97,-193.23,autopilot,False,False,False
153,3.5417709350585938,2.55,31.03,-193.22,autopilot,False,False,False
154,3.5663535594940186,2.54,31.09,-193.22,autopilot,False,False,False
155,3.5895490646362305,2.53,31.15,-193.22,autopilot,False,False,False
156,3.6130917072296143,2.52,31.21,-193.22,autopilot,False,False,False
157,3.6340391635894775,2.52,31.26,-193.22,autopilot,False,False,False
158,3.657595634460449,2.51,31.32,-193.22,autopilot,False,False,False
159,3.681265354156494,2.51,31.38,-193.21,autopilot,False,False,False
160,3.7063865661621094,2.5,31.44,-193.21,autopilot,False,False,False
161,3.7305493354797363,2.5,31.51,-193.21,autopilot,False,False,False
162,3.75536847114563,2.5,31.57,-193.21,autopilot,False,False,False
163,3.7798523902893066,2.5,31.63,-193.21,autopilot,False,False,False
164,3.8032567501068115,2.49,31.69,-193.21,autopilot,False,False,False
165,3.826723098754883,2.49,31.75,-193.21,autopilot,False,False,False
166,3.8507988452911377,2.49,31.81,-193.2,autopilot,False,False,False
167,3.8713088035583496,2.49,31.85,-193.2,autopilot,False,False,False
168,3.891977310180664,2.49,31.91,-193.2,autopilot,False,False,False
169,3.9156312942504883,2.49,31.96,-193.2,autopilot,False,False,False
170,3.9393887519836426,2.49,32.03,-193.2,autopilot,False,False,False
171,3.9614644050598145,2.5,32.08,-193.2,autopilot,False,False,False
172,3.985150098800659,2.5,32.14,-193.2,autopilot,False,False,False
173,4.008152484893799,2.5,32.2,-193.19,autopilot,False,False,False
174,4.032702922821045,2.5,32.26,-193.19,autopilot,False,False,False
175,4.055695295333862,2.5,32.31,-193.19,autopilot,False,False,False
176,4.076556444168091,2.5,32.37,-193.19,autopilot,False,False,False
177,4.097645998001099,2.5,32.42,-193.19,autopilot,False,False,False
178,4.121284246444702,2.5,32.48,-193.19,autopilot,False,False,False
179,4.143277645111084,2.5,32.54,-193.19,autopilot,False,False,False
180,4.1704652309417725,2.5,32.59,-193.18,autopilot,False,False,False
181,4.191483020782471,2.5,32.65,-193.18,autopilot,False,False,False
182,4.21489691734314,2.5,32.71,-193.18,autopilot,False,False,False
183,4.238906621932983,2.5,32.77,-193.18,autopilot,False,False,False
184,4.262660026550293,2.5,32.83,-193.18,autopilot,False,False,False
185,4.287242889404297,2.5,32.9,-193.18,autopilot,False,False,False
186,4.310559988021851,2.5,32.95,-193.18,autopilot,False,False,False
187,4.334201335906982,2.5,33.01,-193.17,autopilot,False,False,False
188,4.358172655105591,2.5,33.07,-193.17,autopilot,False,False,False
189,4.381300210952759,2.5,33.13,-193.17,autopilot,False,False,False
190,4.405431032180786,2.5,33.19,-193.17,autopilot,False,False,False
191,4.428433179855347,2.5,33.25,-193.17,autopilot,False,False,False
192,4.451190710067749,2.5,33.31,-193.17,autopilot,False,False,False
193,4.474728107452393,2.5,33.37,-193.16,autopilot,False,False,False
194,4.498924255371094,2.5,33.42,-193.16,autopilot,False,False,False
195,4.522660970687866,2.5,33.48,-193.16,autopilot,False,False,False
196,4.546241760253906,2.5,33.54,-193.16,autopilot,False,False,False
197,4.5683159828186035,2.5,33.6,-193.16,autopilot,False,False,False
198,4.591312408447266,2.5,33.66,-193.16,autopilot,False,False,False
199,4.61430287361145,2.5,33.71,-193.16,autopilot,False,False,False
200,4.637580633163452,2.5,33.77,-193.15,autopilot,False,False,False
201,4.66208291053772,2.5,33.83,-193.15,autopilot,False,False,False
202,4.68569540977478,2.5,33.89,-193.15,autopilot,False,False,False
203,4.708802938461304,2.5,33.95,-193.15,autopilot,False,False,False
204,4.73253321647644,2.5,34.01,-193.15,autopilot,False,False,False
205,4.755870580673218,2.5,34.07,-193.15,autopilot,False,False,False
206,4.778408527374268,2.5,34.13,-193.15,autopilot,False,False,False
207,4.801021099090576,2.5,34.18,-193.14,autopilot,False,False,False
208,4.82582950592041,2.5,34.24,-193.14,autopilot,False,False,False
209,4.847940921783447,2.5,34.3,-193.14,autopilot,False,False,False
210,4.868286371231079,2.5,34.35,-193.14,autopilot,False,False,False
211,4.891883850097656,2.5,34.41,-193.14,autopilot,False,False,False
212,4.913063287734985,2.5,34.46,-193.14,autopilot,False,False,False
213,4.936885118484497,2.5,34.52,-193.14,autopilot,False,False,False
214,4.959671258926392,2.5,34.58,-193.13,autopilot,False,False,False
215,4.983119964599609,2.5,34.64,-193.13,autopilot,False,False,False
216,5.005581855773926,2.5,34.69,-193.13,autopilot,False,False,False
217,5.0282042026519775,2.5,34.75,-193.13,autopilot,False,False,False
218,5.051159620285034,2.5,34.81,-193.13,autopilot,False,False,False
219,5.076991319656372,2.5,34.87,-193.13,autopilot,False,False,False
220,5.1016974449157715,2.5,34.93,-193.13,autopilot,False,False,False
221,5.12455677986145,2.5,34.99,-193.12,autopilot,False,False,False
222,5.1477952003479,2.5,35.05,-193.12,autopilot,False,False,False
223,5.170379400253296,2.5,35.1,-193.12,autopilot,False,False,False
224,5.192154169082642,2.5,35.16,-193.12,autopilot,False,False,False
225,5.21575140953064,2.5,35.22,-193.12,autopilot,False,False,False
226,5.2391321659088135,2.5,35.28,-193.12,autopilot,False,False,False
227,5.26201057434082,2.5,35.34,-193.12,autopilot,False,False,False
228,5.286891937255859,2.5,35.4,-193.11,autopilot,False,False,False
229,5.309777736663818,2.5,35.46,-193.11,autopilot,False,False,False
230,5.333538055419922,2.5,35.51,-193.11,autopilot,False,False,False
231,5.357315540313721,2.5,35.57,-193.11,autopilot,False,False,False
232,5.380749702453613,2.5,35.63,-193.11,autopilot,False,False,False
233,5.404775857925415,2.5,35.69,-193.11,autopilot,False,False,False
234,5.428155422210693,2.5,35.75,-193.1,autopilot,False,False,False
235,5.45120906829834,2.5,35.81,-193.1,autopilot,False,False,False
236,5.474557161331177,2.5,35.87,-193.1,autopilot,False,False,False
237,5.497500658035278,2.5,35.92,-193.1,autopilot,False,False,False
238,5.520293712615967,2.5,35.98,-193.1,autopilot,False,False,False
239,5.54348611831665,2.5,36.04,-193.1,autopilot,False,False,False
240,5.565635681152344,2.5,36.1,-193.1,autopilot,False,False,False
241,5.588637590408325,2.5,36.15,-193.09,autopilot,False,False,False
242,5.610835313796997,2.5,36.21,-193.09,autopilot,False,False,False
243,5.634390115737915,2.5,36.27,-193.09,autopilot,False,False,False
244,5.658405303955078,2.5,36.33,-193.09,autopilot,False,False,False
245,5.681410074234009,2.5,36.38,-193.09,autopilot,False,False,False
246,5.704325914382935,2.5,36.44,-193.09,autopilot,False,False,False
247,5.727290630340576,2.5,36.5,-193.09,autopilot,False,False,False
248,5.749964237213135,2.5,36.56,-193.08,autopilot,False,False,False
249,5.7730629444122314,2.5,36.61,-193.08,autopilot,False,False,False
250,5.796146869659424,2.5,36.67,-193.08,autopilot,False,False,False
251,5.8201515674591064,2.5,36.73,-193.08,autopilot,False,False,False
252,5.843709707260132,2.5,36.79,-193.08,autopilot,False,False,False
253,5.8681862354278564,2.5,36.85,-193.08,autopilot,False,False,False
254,5.891954660415649,2.5,36.91,-193.08,autopilot,False,False,False
255,5.915962219238281,2.5,36.97,-193.07,autopilot,False,False,False
256,5.939049959182739,2.5,37.03,-193.07,autopilot,False,False,False
257,5.962368011474609,2.5,37.09,-193.07,autopilot,False,False,False
258,5.9860312938690186,2.5,37.15,-193.07,autopilot,False,False,False
259,6.008574962615967,2.5,37.21,-193.07,autopilot,False,False,False
260,6.02964973449707,2.48,37.26,-193.07,autopilot,False,False,False
261,6.0529022216796875,2.43,37.31,-193.07,autopilot,False,False,False
262,6.073487281799316,2.37,37.36,-193.06,autopilot,False,False,False
263,6.0947184562683105,2.29,37.41,-193.06,autopilot,False,False,False
264,6.118353605270386,2.18,37.46,-193.06,autopilot,False,False,False
265,6.1411356925964355,2.04,37.51,-193.06,autopilot,False,False,False
266,6.163397789001465,1.89,37.56,-193.06,autopilot,False,False,False
267,6.187426805496216,1.72,37.6,-193.06,autopilot,False,False,False
268,6.2119057178497314,1.54,37.64,-193.06,autopilot,False,False,False
269,6.234981060028076,1.36,37.67,-193.06,autopilot,False,False,False
270,6.258453369140625,1.19,37.7,-193.06,autopilot,False,False,False
271,6.281044960021973,1.02,37.72,-193.06,autopilot,False,False,False
272,6.304036617279053,0.85,37.75,-193.05,autopilot,False,False,False
273,6.327637434005737,0.67,37.76,-193.05,autopilot,False,False,False
274,6.35115647315979,0.49,37.78,-193.05,autopilot,False,False,False
275,6.374322891235352,0.32,37.79,-193.05,autopilot,False,False,False
276,6.396998167037964,0.0,37.79,-193.05,autopilot,False,False,False
277,6.42012357711792,0.0,37.79,-193.05,autopilot,False,False,False
278,6.443695306777954,0.0,37.79,-193.05,autopilot,False,False,False
279,6.466859340667725,0.0,37.79,-193.05,autopilot,False,False,False
280,6.489514350891113,0.0,37.79,-193.05,autopilot,False,False,False
281,6.513108730316162,0.0,37.79,-193.05,autopilot,False,False,False
282,6.536146879196167,0.0,37.79,-193.05,autopilot,False,False,False
283,6.559211492538452,0.0,37.79,-193.05,autopilot,False,False,False
284,6.582125663757324,0.0,37.79,-193.05,autopilot,False,False,False
285,6.6044251918792725,0.0,37.79,-193.05,autopilot,False,False,False
286,6.627281904220581,0.0,37.79,-193.05,manual,False,False,True
287,6.650129795074463,0.0,37.79,-193.05,pure_pursuit,False,False,True
288,6.672149419784546,0.0,37.79,-193.05,pure_pursuit,False,False,True
289,6.69534707069397,0.0,37.79,-193.05,pure_pursuit,False,False,True
290,6.717660903930664,0.0,37.79,-193.05,pure_pursuit,False,False,True
291,6.740442514419556,0.02,37.79,-193.05,pure_pursuit,False,False,True
292,6.7629313468933105,0.01,37.79,-193.05,pure_pursuit,False,False,True
293,6.785337686538696,0.04,37.79,-193.05,pure_pursuit,False,False,True
294,6.807715177536011,0.05,37.79,-193.05,pure_pursuit,False,False,True
295,6.829582929611206,0.08,37.79,-193.05,pure_pursuit,False,False,True
296,6.852745056152344,0.1,37.79,-193.05,pure_pursuit,False,False,True
297,6.877464294433594,0.14,37.8,-193.06,pure_pursuit,False,False,True
298,6.90300178527832,0.16,37.8,-193.06,pure_pursuit,False,False,True
299,6.92737889289856,0.19,37.81,-193.06,pure_pursuit,False,False,True
300,6.9496750831604,0.22,37.81,-193.06,pure_pursuit,False,False,True
301,6.9737653732299805,0.25,37.81,-193.06,pure_pursuit,False,False,True
302,6.9974682331085205,0.28,37.82,-193.07,pure_pursuit,False,False,True
303,7.019545793533325,0.3,37.82,-193.07,pure_pursuit,False,False,True
304,7.041329383850098,0.33,37.83,-193.07,pure_pursuit,False,False,True
305,7.065936803817749,0.36,37.84,-193.08,pure_pursuit,False,False,True
306,7.089970588684082,0.39,37.84,-193.08,pure_pursuit,False,False,True
307,7.113287448883057,0.42,37.85,-193.09,pure_pursuit,False,False,True
308,7.134884595870972,0.45,37.86,-193.09,pure_pursuit,False,False,True
309,7.157217979431152,0.47,37.86,-193.1,pure_pursuit,False,False,True
310,7.178692579269409,0.49,37.87,-193.1,pure_pursuit,False,False,True
311,7.202448129653931,0.52,37.88,-193.11,pure_pursuit,False,False,True
312,7.223900318145752,0.55,37.89,-193.12,pure_pursuit,False,False,True
313,7.245485544204712,0.57,37.9,-193.12,pure_pursuit,False,False,True
314,7.266843318939209,0.6,37.91,-193.13,pure_pursuit,False,False,True
315,7.288588285446167,0.62,37.92,-193.14,pure_pursuit,False,False,True
316,7.310521364212036,0.64,37.93,-193.14,pure_pursuit,False,False,True
317,7.33165979385376,0.67,37.94,-193.15,pure_pursuit,False,False,True
318,7.352646827697754,0.69,37.95,-193.16,pure_pursuit,False,False,True
319,7.37333607673645,0.71,37.96,-193.17,pure_pursuit,False,False,True
320,7.394481897354126,0.73,37.97,-193.18,pure_pursuit,False,False,True
321,7.418938875198364,0.76,37.98,-193.19,pure_pursuit,False,False,True
322,7.440036773681641,0.78,37.99,-193.2,pure_pursuit,False,False,True
323,7.4645678997039795,0.81,38.01,-193.21,pure_pursuit,False,False,True
324,7.4883012771606445,0.83,38.02,-193.22,pure_pursuit,False,False,True
325,7.511979103088379,0.85,38.03,-193.23,pure_pursuit,False,False,True
326,7.535254001617432,0.88,38.05,-193.25,pure_pursuit,False,False,True
327,7.559583425521851,0.9,38.06,-193.26,pure_pursuit,False,False,True
328,7.583678722381592,0.92,38.08,-193.27,pure_pursuit,False,False,True
329,7.606998682022095,0.95,38.09,-193.29,pure_pursuit,False,False,True
330,7.6300883293151855,0.97,38.11,-193.3,pure_pursuit,False,False,True
331,7.654521226882935,0.99,38.12,-193.32,pure_pursuit,False,True,True
332,7.67756462097168,1.01,38.14,-193.33,pure_pursuit,False,True,True
333,7.700536489486694,1.03,38.15,-193.35,pure_pursuit,False,True,True
334,7.723425388336182,1.05,38.17,-193.36,pure_pursuit,False,True,True
335,7.746868371963501,1.07,38.18,-193.38,pure_pursuit,False,True,True
336,7.770010948181152,1.1,38.2,-193.4,pure_pursuit,False,True,True
337,7.793877363204956,1.12,38.22,-193.41,pure_pursuit,False,True,True
338,7.8164801597595215,1.14,38.23,-193.43,pure_pursuit,False,True,True
339,7.84111475944519,1.16,38.25,-193.45,pure_pursuit,False,True,True
340,7.864657402038574,1.18,38.27,-193.47,pure_pursuit,False,True,True
341,7.887808799743652,1.2,38.28,-193.49,pure_pursuit,False,True,True
342,7.909241437911987,1.22,38.3,-193.51,pure_pursuit,False,True,True
343,7.933311462402344,1.24,38.32,-193.53,pure_pursuit,False,True,True
344,7.957350730895996,1.26,38.33,-193.55,pure_pursuit,False,True,True
345,7.980560064315796,1.28,38.35,-193.57,pure_pursuit,False,True,True
346,8.002821207046509,1.3,38.37,-193.59,pure_pursuit,False,True,True
347,8.025106191635132,1.32,38.38,-193.61,pure_pursuit,False,True,True
348,8.048701763153076,1.34,38.4,-193.64,pure_pursuit,False,True,True
349,8.073247194290161,1.36,38.42,-193.66,pure_pursuit,False,True,True
350,8.094768524169922,1.38,38.43,-193.69,pure_pursuit,False,True,True
351,8.117673635482788,1.4,38.45,-193.71,pure_pursuit,False,True,True
352,8.140533447265625,1.42,38.46,-193.73,pure_pursuit,False,True,True
353,8.163325309753418,1.44,38.48,-193.76,pure_pursuit,False,True,True
354,8.185667276382446,1.45,38.5,-193.78,pure_pursuit,False,True,True
355,8.208337783813477,1.47,38.51,-193.81,pure_pursuit,False,True,True
356,8.229373931884766,1.49,38.53,-193.84,pure_pursuit,False,True,True
357,8.252345085144043,1.51,38.54,-193.86,pure_pursuit,False,True,True
358,8.274415016174316,1.53,38.56,-193.89,pure_pursuit,False,True,True
359,8.296928644180298,1.54,38.57,-193.92,pure_pursuit,False,True,True
360,8.319522619247437,1.56,38.59,-193.95,pure_pursuit,False,True,True
361,8.342630863189697,1.58,38.6,-193.98,pure_pursuit,False,True,True
362,8.365163087844849,1.6,38.62,-194.01,pure_pursuit,False,True,True
363,8.386494636535645,1.61,38.63,-194.03,pure_pursuit,False,True,True
364,8.407675743103027,1.63,38.64,-194.06,pure_pursuit,False,True,True
365,8.429308891296387,1.65,38.66,-194.09,pure_pursuit,False,True,True
366,8.450448274612427,1.66,38.67,-194.12,pure_pursuit,False,True,True
367,8.472994565963745,1.68,38.68,-194.15,pure_pursuit,False,True,True
368,8.493713617324829,1.7,38.7,-194.18,pure_pursuit,False,True,True
369,8.51486349105835,1.71,38.71,-194.22,pure_pursuit,False,True,True
370,8.535694599151611,1.73,38.72,-194.25,pure_pursuit,False,True,True
371,8.558104753494263,1.75,38.73,-194.28,pure_pursuit,False,True,True
372,8.580663442611694,1.76,38.74,-194.32,pure_pursuit,False,True,True
373,8.602229356765747,1.78,38.75,-194.35,pure_pursuit,False,True,True
374,8.624234199523926,1.79,38.76,-194.38,pure_pursuit,False,True,True
375,8.645901441574097,1.81,38.77,-194.42,pure_pursuit,False,True,True
376,8.66712236404419,1.83,38.78,-194.45,pure_pursuit,False,True,True
377,8.688313484191895,1.84,38.79,-194.49,pure_pursuit,False,True,True
378,8.710848331451416,1.86,38.8,-194.52,pure_pursuit,False,True,True
379,8.732590436935425,1.87,38.81,-194.56,pure_pursuit,False,True,True
380,8.755483150482178,1.89,38.82,-194.6,pure_pursuit,False,True,True
381,8.778464794158936,1.91,38.83,-194.64,pure_pursuit,False,True,True
382,8.801040887832642,1.92,38.83,-194.68,pure_pursuit,False,True,True
383,8.822362184524536,1.94,38.84,-194.72,pure_pursuit,False,True,True
384,8.843610048294067,1.95,38.84,-194.75,pure_pursuit,False,True,True
385,8.865024089813232,1.96,38.85,-194.79,pure_pursuit,False,True,True
386,8.887741327285767,2.0,38.85,-194.83,autopilot,False,True,False
387,8.909647703170776,2.04,38.86,-194.88,autopilot,False,True,False
388,8.930152416229248,2.09,38.87,-194.91,autopilot,False,True,False
389,8.951640129089355,2.14,38.88,-194.96,autopilot,False,True,False
390,8.972121953964233,2.18,38.89,-195.0,autopilot,False,True,False
391,8.992692708969116,2.23,38.91,-195.04,autopilot,False,True,False
392,9.014561176300049,2.28,38.93,-195.08,autopilot,False,True,False
393,9.035094022750854,2.32,38.95,-195.13,autopilot,False,True,False
394,9.058643579483032,2.35,38.97,-195.16,autopilot,False,True,False
395,9.079824924468994,2.4,39.0,-195.22,autopilot,False,True,False
396,9.100256443023682,2.44,39.03,-195.26,autopilot,False,True,False
